Filtered file using ActigraphAuswertung V3.0
Date;Time;Activity
9/21/2009 12:00:00 AM;10:56:00;333
9/21/2009 12:00:00 AM;10:57:00;1056
9/21/2009 12:00:00 AM;10:58:00;2021
9/21/2009 12:00:00 AM;10:59:00;1282
9/21/2009 12:00:00 AM;11:00:00;966
9/21/2009 12:00:00 AM;11:01:00;1799
9/21/2009 12:00:00 AM;11:02:00;804
9/21/2009 12:00:00 AM;11:03:00;1185
9/21/2009 12:00:00 AM;11:04:00;3946
9/21/2009 12:00:00 AM;11:05:00;1299
9/21/2009 12:00:00 AM;11:06:00;1154
9/21/2009 12:00:00 AM;11:07:00;2362
9/21/2009 12:00:00 AM;11:08:00;3246
9/21/2009 12:00:00 AM;11:09:00;2406
9/21/2009 12:00:00 AM;11:10:00;2260
9/21/2009 12:00:00 AM;11:11:00;3255
9/21/2009 12:00:00 AM;11:12:00;2739
9/21/2009 12:00:00 AM;11:13:00;766
9/21/2009 12:00:00 AM;11:14:00;2868
9/21/2009 12:00:00 AM;11:15:00;1333
9/21/2009 12:00:00 AM;11:16:00;0
9/21/2009 12:00:00 AM;11:17:00;0
9/21/2009 12:00:00 AM;11:18:00;0
9/21/2009 12:00:00 AM;11:19:00;126
9/21/2009 12:00:00 AM;11:20:00;338
9/21/2009 12:00:00 AM;11:21:00;79
9/21/2009 12:00:00 AM;11:22:00;1329
9/21/2009 12:00:00 AM;11:23:00;745
9/21/2009 12:00:00 AM;11:24:00;729
9/21/2009 12:00:00 AM;11:25:00;2091
9/21/2009 12:00:00 AM;11:26:00;1280
9/21/2009 12:00:00 AM;11:27:00;2300
9/21/2009 12:00:00 AM;11:28:00;2052
9/21/2009 12:00:00 AM;11:29:00;2930
9/21/2009 12:00:00 AM;11:30:00;2115
9/21/2009 12:00:00 AM;11:31:00;805
9/21/2009 12:00:00 AM;11:32:00;2766
9/21/2009 12:00:00 AM;11:33:00;1250
9/21/2009 12:00:00 AM;11:34:00;958
9/21/2009 12:00:00 AM;11:35:00;2691
9/21/2009 12:00:00 AM;11:36:00;1450
9/21/2009 12:00:00 AM;11:37:00;0
9/21/2009 12:00:00 AM;11:38:00;0
9/21/2009 12:00:00 AM;11:39:00;2856
9/21/2009 12:00:00 AM;11:40:00;0
9/21/2009 12:00:00 AM;11:41:00;0
9/21/2009 12:00:00 AM;11:42:00;0
9/21/2009 12:00:00 AM;11:43:00;0
9/21/2009 12:00:00 AM;11:44:00;0
9/21/2009 12:00:00 AM;11:45:00;0
9/21/2009 12:00:00 AM;11:46:00;0
9/21/2009 12:00:00 AM;11:47:00;325
9/21/2009 12:00:00 AM;11:48:00;1004
9/21/2009 12:00:00 AM;11:49:00;1025
9/21/2009 12:00:00 AM;11:50:00;174
9/21/2009 12:00:00 AM;11:51:00;1256
9/21/2009 12:00:00 AM;11:52:00;713
9/21/2009 12:00:00 AM;11:53:00;1178
9/21/2009 12:00:00 AM;11:54:00;223
9/21/2009 12:00:00 AM;11:55:00;231
9/21/2009 12:00:00 AM;11:56:00;0
9/21/2009 12:00:00 AM;11:57:00;1695
9/21/2009 12:00:00 AM;11:58:00;69
9/21/2009 12:00:00 AM;11:59:00;1067
9/21/2009 12:00:00 AM;12:00:00;176
9/21/2009 12:00:00 AM;12:01:00;2195
9/21/2009 12:00:00 AM;12:02:00;2045
9/21/2009 12:00:00 AM;12:03:00;1878
9/21/2009 12:00:00 AM;12:04:00;2106
9/21/2009 12:00:00 AM;12:05:00;896
9/21/2009 12:00:00 AM;12:06:00;1066
9/21/2009 12:00:00 AM;12:07:00;214
9/21/2009 12:00:00 AM;12:08:00;230
9/21/2009 12:00:00 AM;12:09:00;465
9/21/2009 12:00:00 AM;12:10:00;265
9/21/2009 12:00:00 AM;12:11:00;709
9/21/2009 12:00:00 AM;12:12:00;329
9/21/2009 12:00:00 AM;12:13:00;1174
9/21/2009 12:00:00 AM;12:14:00;94
9/21/2009 12:00:00 AM;12:15:00;593
9/21/2009 12:00:00 AM;12:16:00;1165
9/21/2009 12:00:00 AM;12:17:00;1248
9/21/2009 12:00:00 AM;12:18:00;1071
9/21/2009 12:00:00 AM;12:19:00;3496
9/21/2009 12:00:00 AM;12:20:00;675
9/21/2009 12:00:00 AM;12:21:00;1375
9/21/2009 12:00:00 AM;12:22:00;281
9/21/2009 12:00:00 AM;12:23:00;419
9/21/2009 12:00:00 AM;12:24:00;254
9/21/2009 12:00:00 AM;12:25:00;0
9/21/2009 12:00:00 AM;12:26:00;487
9/21/2009 12:00:00 AM;12:27:00;276
9/21/2009 12:00:00 AM;12:28:00;384
9/21/2009 12:00:00 AM;12:29:00;290
9/21/2009 12:00:00 AM;12:30:00;352
9/21/2009 12:00:00 AM;12:31:00;871
9/21/2009 12:00:00 AM;12:32:00;1334
9/21/2009 12:00:00 AM;12:33:00;126
9/21/2009 12:00:00 AM;12:34:00;116
9/21/2009 12:00:00 AM;12:35:00;183
9/21/2009 12:00:00 AM;12:36:00;37
9/21/2009 12:00:00 AM;12:37:00;312
9/21/2009 12:00:00 AM;12:38:00;464
9/21/2009 12:00:00 AM;12:39:00;1713
9/21/2009 12:00:00 AM;12:40:00;462
9/21/2009 12:00:00 AM;12:41:00;411
9/21/2009 12:00:00 AM;12:42:00;399
9/21/2009 12:00:00 AM;12:43:00;805
9/21/2009 12:00:00 AM;12:44:00;1010
9/21/2009 12:00:00 AM;12:45:00;666
9/21/2009 12:00:00 AM;12:46:00;769
9/21/2009 12:00:00 AM;12:47:00;1123
9/21/2009 12:00:00 AM;12:48:00;418
9/21/2009 12:00:00 AM;12:49:00;212
9/21/2009 12:00:00 AM;12:50:00;519
9/21/2009 12:00:00 AM;12:51:00;0
9/21/2009 12:00:00 AM;12:52:00;341
9/21/2009 12:00:00 AM;12:53:00;3050
9/21/2009 12:00:00 AM;12:54:00;1686
9/21/2009 12:00:00 AM;12:55:00;0
9/21/2009 12:00:00 AM;12:56:00;0
9/21/2009 12:00:00 AM;12:57:00;0
9/21/2009 12:00:00 AM;12:58:00;0
9/21/2009 12:00:00 AM;12:59:00;0
9/21/2009 12:00:00 AM;13:00:00;0
9/21/2009 12:00:00 AM;13:01:00;0
9/21/2009 12:00:00 AM;13:02:00;0
9/21/2009 12:00:00 AM;13:03:00;0
9/21/2009 12:00:00 AM;13:04:00;0
9/21/2009 12:00:00 AM;13:05:00;0
9/21/2009 12:00:00 AM;13:06:00;0
9/21/2009 12:00:00 AM;13:07:00;0
9/21/2009 12:00:00 AM;13:08:00;0
9/21/2009 12:00:00 AM;13:09:00;0
9/21/2009 12:00:00 AM;13:10:00;0
9/21/2009 12:00:00 AM;13:11:00;0
9/21/2009 12:00:00 AM;13:12:00;0
9/21/2009 12:00:00 AM;13:13:00;0
9/21/2009 12:00:00 AM;13:14:00;0
9/21/2009 12:00:00 AM;13:15:00;0
9/21/2009 12:00:00 AM;13:16:00;0
9/21/2009 12:00:00 AM;13:17:00;0
9/21/2009 12:00:00 AM;13:18:00;0
9/21/2009 12:00:00 AM;13:19:00;0
9/21/2009 12:00:00 AM;13:20:00;0
9/21/2009 12:00:00 AM;13:21:00;0
9/21/2009 12:00:00 AM;13:22:00;0
9/21/2009 12:00:00 AM;13:23:00;0
9/21/2009 12:00:00 AM;13:24:00;0
9/21/2009 12:00:00 AM;13:25:00;0
9/21/2009 12:00:00 AM;13:26:00;0
9/21/2009 12:00:00 AM;13:27:00;0
9/21/2009 12:00:00 AM;13:28:00;0
9/21/2009 12:00:00 AM;13:29:00;0
9/21/2009 12:00:00 AM;13:30:00;0
9/21/2009 12:00:00 AM;13:31:00;0
9/21/2009 12:00:00 AM;13:32:00;0
9/21/2009 12:00:00 AM;13:33:00;0
9/21/2009 12:00:00 AM;13:34:00;0
9/21/2009 12:00:00 AM;13:35:00;0
9/21/2009 12:00:00 AM;13:36:00;0
9/21/2009 12:00:00 AM;13:37:00;0
9/21/2009 12:00:00 AM;13:38:00;0
9/21/2009 12:00:00 AM;13:39:00;0
9/21/2009 12:00:00 AM;13:40:00;0
9/21/2009 12:00:00 AM;13:41:00;0
9/21/2009 12:00:00 AM;13:42:00;0
9/21/2009 12:00:00 AM;13:43:00;0
9/21/2009 12:00:00 AM;13:44:00;0
9/21/2009 12:00:00 AM;13:45:00;0
9/21/2009 12:00:00 AM;13:46:00;515
9/21/2009 12:00:00 AM;13:47:00;39
9/21/2009 12:00:00 AM;13:48:00;0
9/21/2009 12:00:00 AM;13:49:00;0
9/21/2009 12:00:00 AM;13:50:00;0
9/21/2009 12:00:00 AM;13:51:00;0
9/21/2009 12:00:00 AM;13:52:00;0
9/21/2009 12:00:00 AM;13:53:00;0
9/21/2009 12:00:00 AM;13:54:00;0
9/21/2009 12:00:00 AM;13:55:00;0
9/21/2009 12:00:00 AM;13:56:00;126
9/21/2009 12:00:00 AM;13:57:00;0
9/21/2009 12:00:00 AM;13:58:00;0
9/21/2009 12:00:00 AM;13:59:00;0
9/21/2009 12:00:00 AM;14:00:00;0
9/21/2009 12:00:00 AM;14:01:00;0
9/21/2009 12:00:00 AM;14:02:00;0
9/21/2009 12:00:00 AM;14:03:00;0
9/21/2009 12:00:00 AM;14:04:00;0
9/21/2009 12:00:00 AM;14:05:00;0
9/21/2009 12:00:00 AM;14:06:00;3
9/21/2009 12:00:00 AM;14:07:00;0
9/21/2009 12:00:00 AM;14:08:00;0
9/21/2009 12:00:00 AM;14:09:00;246
9/21/2009 12:00:00 AM;14:10:00;0
9/21/2009 12:00:00 AM;14:11:00;0
9/21/2009 12:00:00 AM;14:12:00;0
9/21/2009 12:00:00 AM;14:13:00;7
9/21/2009 12:00:00 AM;14:14:00;16
9/21/2009 12:00:00 AM;14:15:00;0
9/21/2009 12:00:00 AM;14:16:00;0
9/21/2009 12:00:00 AM;14:17:00;17
9/21/2009 12:00:00 AM;14:18:00;0
9/21/2009 12:00:00 AM;14:19:00;0
9/21/2009 12:00:00 AM;14:20:00;0
9/21/2009 12:00:00 AM;14:21:00;63
9/21/2009 12:00:00 AM;14:22:00;22
9/21/2009 12:00:00 AM;14:23:00;0
9/21/2009 12:00:00 AM;14:24:00;0
9/21/2009 12:00:00 AM;14:25:00;812
9/21/2009 12:00:00 AM;14:26:00;0
9/21/2009 12:00:00 AM;14:27:00;0
9/21/2009 12:00:00 AM;14:28:00;0
9/21/2009 12:00:00 AM;14:29:00;0
9/21/2009 12:00:00 AM;14:30:00;0
9/21/2009 12:00:00 AM;14:31:00;0
9/21/2009 12:00:00 AM;14:32:00;0
9/21/2009 12:00:00 AM;14:33:00;0
9/21/2009 12:00:00 AM;14:34:00;653
9/21/2009 12:00:00 AM;14:35:00;2047
9/21/2009 12:00:00 AM;14:36:00;4017
9/21/2009 12:00:00 AM;14:37:00;3993
9/21/2009 12:00:00 AM;14:38:00;3951
9/21/2009 12:00:00 AM;14:39:00;1811
9/21/2009 12:00:00 AM;14:40:00;1299
9/21/2009 12:00:00 AM;14:41:00;2403
9/21/2009 12:00:00 AM;14:42:00;3594
9/21/2009 12:00:00 AM;14:43:00;3273
9/21/2009 12:00:00 AM;14:44:00;437
9/21/2009 12:00:00 AM;14:45:00;23
9/21/2009 12:00:00 AM;14:46:00;48
9/21/2009 12:00:00 AM;14:47:00;829
9/21/2009 12:00:00 AM;14:48:00;691
9/21/2009 12:00:00 AM;14:49:00;2134
9/21/2009 12:00:00 AM;14:50:00;874
9/21/2009 12:00:00 AM;14:51:00;717
9/21/2009 12:00:00 AM;14:52:00;0
9/21/2009 12:00:00 AM;14:53:00;4989
9/21/2009 12:00:00 AM;14:54:00;2398
9/21/2009 12:00:00 AM;14:55:00;1894
9/21/2009 12:00:00 AM;14:56:00;615
9/21/2009 12:00:00 AM;14:57:00;1139
9/21/2009 12:00:00 AM;14:58:00;386
9/21/2009 12:00:00 AM;14:59:00;436
9/21/2009 12:00:00 AM;15:00:00;1657
9/21/2009 12:00:00 AM;15:01:00;917
9/21/2009 12:00:00 AM;15:02:00;1493
9/21/2009 12:00:00 AM;15:03:00;3221
9/21/2009 12:00:00 AM;15:04:00;4851
9/21/2009 12:00:00 AM;15:05:00;2253
9/21/2009 12:00:00 AM;15:06:00;1970
9/21/2009 12:00:00 AM;15:07:00;1925
9/21/2009 12:00:00 AM;15:08:00;658
9/21/2009 12:00:00 AM;15:09:00;3631
9/21/2009 12:00:00 AM;15:10:00;1587
9/21/2009 12:00:00 AM;15:11:00;2635
9/21/2009 12:00:00 AM;15:12:00;2957
9/21/2009 12:00:00 AM;15:13:00;2859
9/21/2009 12:00:00 AM;15:14:00;1465
9/21/2009 12:00:00 AM;15:15:00;2579
9/21/2009 12:00:00 AM;15:16:00;2605
9/21/2009 12:00:00 AM;15:17:00;2227
9/21/2009 12:00:00 AM;15:18:00;2870
9/21/2009 12:00:00 AM;15:19:00;1259
9/21/2009 12:00:00 AM;15:20:00;1079
9/21/2009 12:00:00 AM;15:21:00;2491
9/21/2009 12:00:00 AM;15:22:00;2264
9/21/2009 12:00:00 AM;15:23:00;1781
9/21/2009 12:00:00 AM;15:24:00;3591
9/21/2009 12:00:00 AM;15:25:00;2948
9/21/2009 12:00:00 AM;15:26:00;2321
9/21/2009 12:00:00 AM;15:27:00;2133
9/21/2009 12:00:00 AM;15:28:00;2440
9/21/2009 12:00:00 AM;15:29:00;1415
9/21/2009 12:00:00 AM;15:30:00;329
9/21/2009 12:00:00 AM;15:31:00;588
9/21/2009 12:00:00 AM;15:32:00;589
9/21/2009 12:00:00 AM;15:33:00;125
9/21/2009 12:00:00 AM;15:34:00;250
9/21/2009 12:00:00 AM;15:35:00;398
9/21/2009 12:00:00 AM;15:36:00;0
9/21/2009 12:00:00 AM;15:37:00;498
9/21/2009 12:00:00 AM;15:38:00;3204
9/21/2009 12:00:00 AM;15:39:00;2485
9/21/2009 12:00:00 AM;15:40:00;2549
9/21/2009 12:00:00 AM;15:41:00;2617
9/21/2009 12:00:00 AM;15:42:00;813
9/21/2009 12:00:00 AM;15:43:00;2418
9/21/2009 12:00:00 AM;15:44:00;3133
9/21/2009 12:00:00 AM;15:45:00;2726
9/21/2009 12:00:00 AM;15:46:00;382
9/21/2009 12:00:00 AM;15:47:00;2126
9/21/2009 12:00:00 AM;15:48:00;830
9/21/2009 12:00:00 AM;15:49:00;2510
9/21/2009 12:00:00 AM;15:50:00;2590
9/21/2009 12:00:00 AM;15:51:00;1869
9/21/2009 12:00:00 AM;15:52:00;225
9/21/2009 12:00:00 AM;15:53:00;572
9/21/2009 12:00:00 AM;15:54:00;395
9/21/2009 12:00:00 AM;15:55:00;1819
9/21/2009 12:00:00 AM;15:56:00;2291
9/21/2009 12:00:00 AM;15:57:00;1660
9/21/2009 12:00:00 AM;15:58:00;2161
9/21/2009 12:00:00 AM;15:59:00;322
9/21/2009 12:00:00 AM;16:00:00;1501
9/21/2009 12:00:00 AM;16:01:00;1413
9/21/2009 12:00:00 AM;16:02:00;2781
9/21/2009 12:00:00 AM;16:03:00;841
9/21/2009 12:00:00 AM;16:04:00;2222
9/21/2009 12:00:00 AM;16:05:00;2067
9/21/2009 12:00:00 AM;16:06:00;3782
9/21/2009 12:00:00 AM;16:07:00;3369
9/21/2009 12:00:00 AM;16:08:00;3116
9/21/2009 12:00:00 AM;16:09:00;2130
9/21/2009 12:00:00 AM;16:10:00;1663
9/21/2009 12:00:00 AM;16:11:00;0
9/21/2009 12:00:00 AM;16:12:00;602
9/21/2009 12:00:00 AM;16:13:00;1683
9/21/2009 12:00:00 AM;16:14:00;2749
9/21/2009 12:00:00 AM;16:15:00;2193
9/21/2009 12:00:00 AM;16:16:00;619
9/21/2009 12:00:00 AM;16:17:00;858
9/21/2009 12:00:00 AM;16:18:00;199
9/21/2009 12:00:00 AM;16:19:00;228
9/21/2009 12:00:00 AM;16:20:00;159
9/21/2009 12:00:00 AM;16:21:00;451
9/21/2009 12:00:00 AM;16:22:00;153
9/21/2009 12:00:00 AM;16:23:00;717
9/21/2009 12:00:00 AM;16:24:00;268
9/21/2009 12:00:00 AM;16:25:00;528
9/21/2009 12:00:00 AM;16:26:00;563
9/21/2009 12:00:00 AM;16:27:00;112
9/21/2009 12:00:00 AM;16:28:00;88
9/21/2009 12:00:00 AM;16:29:00;0
9/21/2009 12:00:00 AM;16:30:00;238
9/21/2009 12:00:00 AM;16:31:00;0
9/21/2009 12:00:00 AM;16:32:00;0
9/21/2009 12:00:00 AM;16:33:00;132
9/21/2009 12:00:00 AM;16:34:00;12
9/21/2009 12:00:00 AM;16:35:00;138
9/21/2009 12:00:00 AM;16:36:00;234
9/21/2009 12:00:00 AM;16:37:00;144
9/21/2009 12:00:00 AM;16:38:00;1014
9/21/2009 12:00:00 AM;16:39:00;576
9/21/2009 12:00:00 AM;16:40:00;656
9/21/2009 12:00:00 AM;16:41:00;516
9/21/2009 12:00:00 AM;16:42:00;157
9/21/2009 12:00:00 AM;16:43:00;776
9/21/2009 12:00:00 AM;16:44:00;54
9/21/2009 12:00:00 AM;16:45:00;0
9/21/2009 12:00:00 AM;16:46:00;123
9/21/2009 12:00:00 AM;16:47:00;75
9/21/2009 12:00:00 AM;16:48:00;492
9/21/2009 12:00:00 AM;16:49:00;517
9/21/2009 12:00:00 AM;16:50:00;9
9/21/2009 12:00:00 AM;16:51:00;945
9/21/2009 12:00:00 AM;16:52:00;696
9/21/2009 12:00:00 AM;16:53:00;570
9/21/2009 12:00:00 AM;16:54:00;439
9/21/2009 12:00:00 AM;16:55:00;815
9/21/2009 12:00:00 AM;16:56:00;0
9/21/2009 12:00:00 AM;16:57:00;347
9/21/2009 12:00:00 AM;16:58:00;216
9/21/2009 12:00:00 AM;16:59:00;197
9/21/2009 12:00:00 AM;17:00:00;281
9/21/2009 12:00:00 AM;17:01:00;58
9/21/2009 12:00:00 AM;17:02:00;226
9/21/2009 12:00:00 AM;17:03:00;397
9/21/2009 12:00:00 AM;17:04:00;567
9/21/2009 12:00:00 AM;17:05:00;0
9/21/2009 12:00:00 AM;17:06:00;245
9/21/2009 12:00:00 AM;17:07:00;307
9/21/2009 12:00:00 AM;17:08:00;0
9/21/2009 12:00:00 AM;17:09:00;359
9/21/2009 12:00:00 AM;17:10:00;263
9/21/2009 12:00:00 AM;17:11:00;120
9/21/2009 12:00:00 AM;17:12:00;211
9/21/2009 12:00:00 AM;17:13:00;734
9/21/2009 12:00:00 AM;17:14:00;795
9/21/2009 12:00:00 AM;17:15:00;295
9/21/2009 12:00:00 AM;17:16:00;125
9/21/2009 12:00:00 AM;17:17:00;417
9/21/2009 12:00:00 AM;17:18:00;128
9/21/2009 12:00:00 AM;17:19:00;205
9/21/2009 12:00:00 AM;17:20:00;448
9/21/2009 12:00:00 AM;17:21:00;0
9/21/2009 12:00:00 AM;17:22:00;832
9/21/2009 12:00:00 AM;17:23:00;301
9/21/2009 12:00:00 AM;17:24:00;191
9/21/2009 12:00:00 AM;17:25:00;94
9/21/2009 12:00:00 AM;17:26:00;323
9/21/2009 12:00:00 AM;17:27:00;175
9/21/2009 12:00:00 AM;17:28:00;1268
9/21/2009 12:00:00 AM;17:29:00;471
9/21/2009 12:00:00 AM;17:30:00;382
9/21/2009 12:00:00 AM;17:31:00;817
9/21/2009 12:00:00 AM;17:32:00;393
9/21/2009 12:00:00 AM;17:33:00;434
9/21/2009 12:00:00 AM;17:34:00;778
9/21/2009 12:00:00 AM;17:35:00;537
9/21/2009 12:00:00 AM;17:36:00;272
9/21/2009 12:00:00 AM;17:37:00;193
9/21/2009 12:00:00 AM;17:38:00;182
9/21/2009 12:00:00 AM;17:39:00;1093
9/21/2009 12:00:00 AM;17:40:00;676
9/21/2009 12:00:00 AM;17:41:00;2453
9/21/2009 12:00:00 AM;17:42:00;0
9/21/2009 12:00:00 AM;17:43:00;2042
9/21/2009 12:00:00 AM;17:44:00;3831
9/21/2009 12:00:00 AM;17:45:00;774
9/21/2009 12:00:00 AM;17:46:00;0
9/21/2009 12:00:00 AM;17:47:00;403
9/21/2009 12:00:00 AM;17:48:00;861
9/21/2009 12:00:00 AM;17:49:00;1959
9/21/2009 12:00:00 AM;17:50:00;2511
9/21/2009 12:00:00 AM;17:51:00;2551
9/21/2009 12:00:00 AM;17:52:00;1750
9/21/2009 12:00:00 AM;17:53:00;2834
9/21/2009 12:00:00 AM;17:54:00;1786
9/21/2009 12:00:00 AM;17:55:00;1963
9/21/2009 12:00:00 AM;17:56:00;1968
9/21/2009 12:00:00 AM;17:57:00;1476
9/21/2009 12:00:00 AM;17:58:00;1685
9/21/2009 12:00:00 AM;17:59:00;808
9/21/2009 12:00:00 AM;18:00:00;464
9/21/2009 12:00:00 AM;18:01:00;463
9/21/2009 12:00:00 AM;18:02:00;299
9/21/2009 12:00:00 AM;18:03:00;641
9/21/2009 12:00:00 AM;18:04:00;1113
9/21/2009 12:00:00 AM;18:05:00;624
9/21/2009 12:00:00 AM;18:06:00;389
9/21/2009 12:00:00 AM;18:07:00;320
9/21/2009 12:00:00 AM;18:08:00;816
9/21/2009 12:00:00 AM;18:09:00;1629
9/21/2009 12:00:00 AM;18:10:00;350
9/21/2009 12:00:00 AM;18:11:00;1545
9/21/2009 12:00:00 AM;18:12:00;209
9/21/2009 12:00:00 AM;18:13:00;587
9/21/2009 12:00:00 AM;18:14:00;866
9/21/2009 12:00:00 AM;18:15:00;1462
9/21/2009 12:00:00 AM;18:16:00;2016
9/21/2009 12:00:00 AM;18:17:00;1362
9/21/2009 12:00:00 AM;18:18:00;630
9/21/2009 12:00:00 AM;18:19:00;2442
9/21/2009 12:00:00 AM;18:20:00;17
9/21/2009 12:00:00 AM;18:21:00;0
9/21/2009 12:00:00 AM;18:22:00;510
9/21/2009 12:00:00 AM;18:23:00;3153
9/21/2009 12:00:00 AM;18:24:00;2821
9/21/2009 12:00:00 AM;18:25:00;1715
9/21/2009 12:00:00 AM;18:26:00;922
9/21/2009 12:00:00 AM;18:27:00;1582
9/21/2009 12:00:00 AM;18:28:00;53
9/21/2009 12:00:00 AM;18:29:00;513
9/21/2009 12:00:00 AM;18:30:00;0
9/21/2009 12:00:00 AM;18:31:00;79
9/21/2009 12:00:00 AM;18:32:00;0
9/21/2009 12:00:00 AM;18:33:00;0
9/21/2009 12:00:00 AM;18:34:00;0
9/21/2009 12:00:00 AM;18:35:00;102
9/21/2009 12:00:00 AM;18:36:00;26
9/21/2009 12:00:00 AM;18:37:00;0
9/21/2009 12:00:00 AM;18:38:00;1269
9/21/2009 12:00:00 AM;18:39:00;919
9/21/2009 12:00:00 AM;18:40:00;214
9/21/2009 12:00:00 AM;18:41:00;0
9/21/2009 12:00:00 AM;18:42:00;40
9/21/2009 12:00:00 AM;18:43:00;167
9/21/2009 12:00:00 AM;18:44:00;315
9/21/2009 12:00:00 AM;18:45:00;502
9/21/2009 12:00:00 AM;18:46:00;141
9/21/2009 12:00:00 AM;18:47:00;8
9/21/2009 12:00:00 AM;18:48:00;0
9/21/2009 12:00:00 AM;18:49:00;0
9/21/2009 12:00:00 AM;18:50:00;0
9/21/2009 12:00:00 AM;18:51:00;856
9/21/2009 12:00:00 AM;18:52:00;728
9/21/2009 12:00:00 AM;18:53:00;438
9/21/2009 12:00:00 AM;18:54:00;0
9/21/2009 12:00:00 AM;18:55:00;324
9/21/2009 12:00:00 AM;18:56:00;336
9/21/2009 12:00:00 AM;18:57:00;300
9/21/2009 12:00:00 AM;18:58:00;0
9/21/2009 12:00:00 AM;18:59:00;75
9/21/2009 12:00:00 AM;19:00:00;109
9/21/2009 12:00:00 AM;19:01:00;386
9/21/2009 12:00:00 AM;19:02:00;0
9/21/2009 12:00:00 AM;19:03:00;0
9/21/2009 12:00:00 AM;19:04:00;375
9/21/2009 12:00:00 AM;19:05:00;383
9/21/2009 12:00:00 AM;19:06:00;656
9/21/2009 12:00:00 AM;19:07:00;1981
9/21/2009 12:00:00 AM;19:08:00;116
9/21/2009 12:00:00 AM;19:09:00;150
9/21/2009 12:00:00 AM;19:10:00;38
9/21/2009 12:00:00 AM;19:11:00;519
9/21/2009 12:00:00 AM;19:12:00;390
9/21/2009 12:00:00 AM;19:13:00;215
9/21/2009 12:00:00 AM;19:14:00;665
9/21/2009 12:00:00 AM;19:15:00;1942
9/21/2009 12:00:00 AM;19:16:00;0
9/21/2009 12:00:00 AM;19:17:00;0
9/21/2009 12:00:00 AM;19:18:00;632
9/21/2009 12:00:00 AM;19:19:00;1340
9/21/2009 12:00:00 AM;19:20:00;2905
9/21/2009 12:00:00 AM;19:21:00;2847
9/21/2009 12:00:00 AM;19:22:00;1835
9/21/2009 12:00:00 AM;19:23:00;936
9/21/2009 12:00:00 AM;19:24:00;1169
9/21/2009 12:00:00 AM;19:25:00;492
9/21/2009 12:00:00 AM;19:26:00;1662
9/21/2009 12:00:00 AM;19:27:00;3767
9/21/2009 12:00:00 AM;19:28:00;2481
9/21/2009 12:00:00 AM;19:29:00;2079
9/21/2009 12:00:00 AM;19:30:00;2708
9/21/2009 12:00:00 AM;19:31:00;428
9/21/2009 12:00:00 AM;19:32:00;2434
9/21/2009 12:00:00 AM;19:33:00;0
9/21/2009 12:00:00 AM;19:34:00;237
9/21/2009 12:00:00 AM;19:35:00;0
9/21/2009 12:00:00 AM;19:36:00;507
9/21/2009 12:00:00 AM;19:37:00;0
9/21/2009 12:00:00 AM;19:38:00;359
9/21/2009 12:00:00 AM;19:39:00;2026
9/21/2009 12:00:00 AM;19:40:00;671
9/21/2009 12:00:00 AM;19:41:00;122
9/21/2009 12:00:00 AM;19:42:00;224
9/21/2009 12:00:00 AM;19:43:00;80
9/21/2009 12:00:00 AM;19:44:00;533
9/21/2009 12:00:00 AM;19:45:00;313
9/21/2009 12:00:00 AM;19:46:00;419
9/21/2009 12:00:00 AM;19:47:00;54
9/21/2009 12:00:00 AM;19:48:00;351
9/21/2009 12:00:00 AM;19:49:00;1702
9/21/2009 12:00:00 AM;19:50:00;71
9/21/2009 12:00:00 AM;19:51:00;0
9/21/2009 12:00:00 AM;19:52:00;243
9/21/2009 12:00:00 AM;19:53:00;191
9/21/2009 12:00:00 AM;19:54:00;47
9/21/2009 12:00:00 AM;19:55:00;0
9/21/2009 12:00:00 AM;19:56:00;219
9/21/2009 12:00:00 AM;19:57:00;220
9/21/2009 12:00:00 AM;19:58:00;610
9/21/2009 12:00:00 AM;19:59:00;1657
9/21/2009 12:00:00 AM;20:00:00;1357
9/21/2009 12:00:00 AM;20:01:00;0
9/21/2009 12:00:00 AM;20:02:00;0
9/21/2009 12:00:00 AM;20:03:00;0
9/21/2009 12:00:00 AM;20:04:00;0
9/21/2009 12:00:00 AM;20:05:00;0
9/21/2009 12:00:00 AM;20:06:00;0
9/21/2009 12:00:00 AM;20:07:00;0
9/21/2009 12:00:00 AM;20:08:00;0
9/21/2009 12:00:00 AM;20:09:00;0
9/21/2009 12:00:00 AM;20:10:00;0
9/21/2009 12:00:00 AM;20:11:00;0
9/21/2009 12:00:00 AM;20:12:00;0
9/21/2009 12:00:00 AM;20:13:00;0
9/21/2009 12:00:00 AM;20:14:00;0
9/21/2009 12:00:00 AM;20:15:00;0
9/21/2009 12:00:00 AM;20:16:00;0
9/21/2009 12:00:00 AM;20:17:00;0
9/21/2009 12:00:00 AM;20:18:00;0
9/21/2009 12:00:00 AM;20:19:00;0
9/21/2009 12:00:00 AM;20:20:00;0
9/21/2009 12:00:00 AM;20:21:00;0
9/21/2009 12:00:00 AM;20:22:00;0
9/21/2009 12:00:00 AM;20:23:00;0
9/21/2009 12:00:00 AM;20:24:00;0
9/21/2009 12:00:00 AM;20:25:00;0
9/21/2009 12:00:00 AM;20:26:00;0
9/21/2009 12:00:00 AM;20:27:00;0
9/21/2009 12:00:00 AM;20:28:00;0
9/21/2009 12:00:00 AM;20:29:00;0
9/21/2009 12:00:00 AM;20:30:00;0
